,ip,s_down_length,f_down_length,down_increment
43336,54.230.215.119,386.0,0.0,386.0
43337,54.230.215.128,419.0,0.0,419.0
43338,54.230.215.217,419.0,0.0,419.0
43340,54.230.216.100,445.0,0.0,445.0
43342,54.230.218.104,420.0,0.0,420.0
43344,54.230.218.112,419.0,0.0,419.0
43345,54.230.218.117,419.0,0.0,419.0
43346,54.230.218.124,420.0,0.0,420.0
43347,54.230.218.129,426.0,0.0,426.0
43348,54.230.218.168,469.0,0.0,469.0
43349,54.230.218.172,423.0,0.0,423.0
43350,54.230.218.179,411.0,0.0,411.0
43351,54.230.218.186,407.0,401.0,6.0
43352,54.230.218.190,431.0,0.0,431.0
43353,54.230.218.198,404.0,0.0,404.0
43354,54.230.218.210,417.0,0.0,417.0
43355,54.230.218.242,419.0,0.0,419.0
43358,54.230.224.233,420.0,0.0,420.0
43360,54.230.224.255,435.0,0.0,435.0
43362,54.230.225.163,419.0,0.0,419.0
43363,54.230.225.166,403.0,0.0,403.0
43364,54.230.225.210,419.0,0.0,419.0
43365,54.230.225.211,612.0,0.0,612.0
43366,54.230.225.229,415.0,0.0,415.0
43367,54.230.225.31,418.0,0.0,418.0
43368,54.230.225.36,449.0,0.0,449.0
43371,54.230.225.62,522.0,0.0,522.0
43377,54.230.230.104,412.0,0.0,412.0
43378,54.230.230.116,386.0,0.0,386.0
43382,54.230.230.140,419.0,0.0,419.0
43383,54.230.230.33,419.0,0.0,419.0
43384,54.230.230.45,411.0,0.0,411.0
43387,54.230.230.55,419.0,0.0,419.0
43389,54.230.230.75,382.0,0.0,382.0
43390,54.230.230.77,440.0,0.0,440.0
43393,54.230.230.98,517.0,0.0,517.0
43396,54.230.232.112,7679.0,0.0,7679.0
43399,54.230.232.130,9638.0,0.0,9638.0
43401,54.230.232.139,28216.0,963.0,27253.0
43403,54.230.232.140,2738.0,1053.0,1685.0
43406,54.230.232.147,904.0,0.0,904.0
43410,54.230.232.158,5282.0,686.0,4596.0
43411,54.230.232.160,54387.0,0.0,54387.0
43412,54.230.232.162,1132.0,0.0,1132.0
43413,54.230.232.165,13484.0,1395.0,12089.0
43419,54.230.232.183,37777.0,26920.0,10857.0
43422,54.230.232.205,19949.0,0.0,19949.0
43424,54.230.232.215,2085.0,1098.0,987.0
43427,54.230.232.228,784.0,0.0,784.0
43428,54.230.232.234,65860.0,3481.0,62379.0
43432,54.230.232.250,62724.0,11299.0,51425.0
43437,54.230.232.34,33389.0,11675.0,21714.0
43438,54.230.232.46,571.0,0.0,571.0
43443,54.230.232.72,2097.0,1615.0,482.0
43446,54.230.232.89,433.0,0.0,433.0
43449,54.230.232.97,40588.0,34968.0,5620.0
43450,54.230.233.10,495.0,0.0,495.0
43451,54.230.233.101,59671.0,476.0,59195.0
43455,54.230.233.126,737.0,120.0,617.0
43456,54.230.233.127,101940.0,0.0,101940.0
43465,54.230.233.157,5375.0,0.0,5375.0
43466,54.230.233.160,44294.0,34956.0,9338.0
43468,54.230.233.165,40025.0,15243.0,24782.0
43469,54.230.233.167,27383.0,6449.0,20934.0
43470,54.230.233.17,14927.0,9705.0,5222.0
43473,54.230.233.174,113912.0,45368.0,68544.0
43475,54.230.233.178,2591.0,2172.0,419.0
43477,54.230.233.187,13623.0,4555.0,9068.0
43478,54.230.233.193,39073.0,24200.0,14873.0
43480,54.230.233.196,1179.0,0.0,1179.0
43481,54.230.233.197,13719.0,655.0,13064.0
43486,54.230.233.207,43330.0,39825.0,3505.0
43489,54.230.233.217,17452.0,866.0,16586.0
43490,54.230.233.220,7692.0,238.0,7454.0
43491,54.230.233.228,1251.0,924.0,327.0
43493,54.230.233.23,8126.0,0.0,8126.0
43495,54.230.233.240,131227.0,11863.0,119364.0
43498,54.230.233.250,1472.0,204.0,1268.0
43499,54.230.233.29,11014.0,0.0,11014.0
43500,54.230.233.33,6798.0,1718.0,5080.0
43501,54.230.233.35,4519.0,377.0,4142.0
43502,54.230.233.40,30740.0,6165.0,24575.0
43504,54.230.233.44,1170.0,0.0,1170.0
43505,54.230.233.45,10272.0,1857.0,8415.0
43507,54.230.233.63,420.0,0.0,420.0
43508,54.230.233.67,54527.0,2096.0,52431.0
43509,54.230.233.69,116101.0,8319.0,107782.0
43512,54.230.233.75,966.0,0.0,966.0
43515,54.230.233.8,57604.0,0.0,57604.0
43516,54.230.233.81,656.0,0.0,656.0
43519,54.230.233.96,1800.0,0.0,1800.0
43520,54.230.233.97,12868.0,11610.0,1258.0
43521,54.230.234.103,54157.0,2979.0,51178.0
43524,54.230.234.150,24538.0,0.0,24538.0
43525,54.230.234.163,8749.0,2334.0,6415.0
43527,54.230.234.170,12775.0,11836.0,939.0
43529,54.230.234.180,11484.0,7627.0,3857.0
43531,54.230.234.197,6245.0,0.0,6245.0
43532,54.230.234.208,5955.0,238.0,5717.0
43535,54.230.234.225,39528.0,6346.0,33182.0
43536,54.230.234.228,3706.0,0.0,3706.0
43537,54.230.234.247,4761.0,0.0,4761.0
43541,54.230.234.43,366.0,0.0,366.0
43542,54.230.234.51,56.0,0.0,56.0
43548,54.230.234.75,4108.0,1680.0,2428.0
43554,54.230.234.97,443.0,221.0,222.0
43555,54.230.235.100,2736.0,0.0,2736.0
43556,54.230.235.101,13834.0,12981.0,853.0
43558,54.230.235.110,30107.0,0.0,30107.0
43559,54.230.235.112,20724.0,15375.0,5349.0
43562,54.230.235.136,842.0,0.0,842.0
43563,54.230.235.137,62307.0,9214.0,53093.0
43565,54.230.235.155,15214.0,1961.0,13253.0
43566,54.230.235.163,23353.0,10695.0,12658.0
43567,54.230.235.167,53216.0,49726.0,3490.0
43568,54.230.235.173,4074.0,3089.0,985.0
43571,54.230.235.178,32927.0,19678.0,13249.0
43572,54.230.235.182,730.0,0.0,730.0
43573,54.230.235.188,33288.0,22928.0,10360.0
43574,54.230.235.191,1696.0,1042.0,654.0
43575,54.230.235.196,6050.0,0.0,6050.0
43576,54.230.235.197,11344.0,219.0,11125.0
43577,54.230.235.198,16263.0,74.0,16189.0
43586,54.230.235.235,1454.0,616.0,838.0
43587,54.230.235.239,220.0,0.0,220.0
43588,54.230.235.244,4253.0,0.0,4253.0
43591,54.230.235.36,4327.0,312.0,4015.0
43593,54.230.235.52,14093.0,5330.0,8763.0
43595,54.230.235.57,46590.0,15613.0,30977.0
43598,54.230.235.84,1126.0,227.0,899.0
43599,54.230.235.85,5327.0,0.0,5327.0
43600,54.230.235.94,429.0,0.0,429.0
43601,54.230.236.3,36923.0,24115.0,12808.0
43604,54.230.241.206,402.0,0.0,402.0
43605,54.230.241.59,436.0,0.0,436.0
43608,54.230.242.185,387.0,0.0,387.0
43610,54.230.242.245,420.0,0.0,420.0
43611,54.230.242.58,415.0,0.0,415.0
43612,54.230.242.59,434.0,0.0,434.0
43616,54.230.242.92,402.0,0.0,402.0
43618,54.230.243.137,504.0,0.0,504.0
43619,54.230.243.138,386.0,0.0,386.0
43620,54.230.243.171,496.0,0.0,496.0
43621,54.230.243.175,386.0,0.0,386.0
43622,54.230.243.195,454.0,0.0,454.0
43626,54.230.25.192,827.0,0.0,827.0
43627,54.230.25.203,418.0,0.0,418.0
43631,54.230.251.249,403.0,394.0,9.0
43632,54.230.252.115,404.0,0.0,404.0
43634,54.230.252.31,436.0,0.0,436.0
43635,54.230.252.63,419.0,0.0,419.0
43636,54.230.253.140,408.0,0.0,408.0
43637,54.230.253.149,399.0,0.0,399.0
43638,54.230.253.15,420.0,0.0,420.0
43639,54.230.253.162,386.0,0.0,386.0
43640,54.230.253.171,419.0,0.0,419.0
43641,54.230.253.177,418.0,0.0,418.0
43643,54.230.253.182,419.0,0.0,419.0
43645,54.230.253.195,481.0,0.0,481.0
43646,54.230.253.197,417.0,0.0,417.0
43647,54.230.253.211,387.0,0.0,387.0
43648,54.230.253.223,386.0,0.0,386.0
43649,54.230.253.227,569.0,0.0,569.0
43651,54.230.253.35,419.0,0.0,419.0
43653,54.230.253.47,423.0,0.0,423.0
43655,54.230.26.14,418.0,0.0,418.0
43657,54.230.26.175,429.0,0.0,429.0
43658,54.230.26.181,400.0,0.0,400.0
43659,54.230.26.190,416.0,0.0,416.0
43660,54.230.26.3,405.0,0.0,405.0
43662,54.230.26.68,468.0,0.0,468.0
43663,54.230.26.73,418.0,0.0,418.0
43665,54.230.26.9,419.0,0.0,419.0
43666,54.230.28.23,1552.0,0.0,1552.0
43667,54.230.3.151,418.0,0.0,418.0
43668,54.230.3.190,385.0,0.0,385.0
43669,54.230.3.237,389.0,0.0,389.0
43671,54.230.31.24,537.0,0.0,537.0
43672,54.230.31.92,3221.0,417.0,2804.0
43676,54.230.33.50,418.0,0.0,418.0
43677,54.230.34.175,418.0,0.0,418.0
43679,54.230.34.191,418.0,0.0,418.0
43680,54.230.34.37,418.0,0.0,418.0
43681,54.230.35.22,515.0,0.0,515.0
43682,54.230.35.242,418.0,0.0,418.0
43683,54.230.35.53,407.0,0.0,407.0
43684,54.230.35.83,448.0,0.0,448.0
43686,54.230.37.39,422.0,0.0,422.0
43687,54.230.37.86,418.0,0.0,418.0
43688,54.230.38.105,819.0,0.0,819.0
43689,54.230.38.109,428.0,0.0,428.0
43690,54.230.38.154,401.0,0.0,401.0
43691,54.230.38.157,559.0,0.0,559.0
43693,54.230.38.24,410.0,0.0,410.0
43694,54.230.38.245,385.0,0.0,385.0
43695,54.230.38.26,385.0,0.0,385.0
43696,54.230.38.79,408.0,0.0,408.0
43697,54.230.39.17,418.0,0.0,418.0
43699,54.230.4.193,385.0,0.0,385.0
43700,54.230.4.197,664.0,0.0,664.0
43701,54.230.4.215,405.0,0.0,405.0
43703,54.230.45.12,453.0,0.0,453.0
43704,54.230.45.170,432.0,0.0,432.0
43705,54.230.45.2,415.0,0.0,415.0
43706,54.230.46.100,417.0,0.0,417.0
43708,54.230.46.51,418.0,0.0,418.0
43709,54.230.46.96,422.0,0.0,422.0
43710,54.230.47.199,416.0,0.0,416.0
43711,54.230.47.201,435.0,0.0,435.0
43715,54.230.5.208,453.0,0.0,453.0
43716,54.230.5.228,418.0,0.0,418.0
43717,54.230.5.33,411.0,0.0,411.0
43718,54.230.5.42,411.0,0.0,411.0
43719,54.230.5.55,419.0,0.0,419.0
43720,54.230.52.108,402.0,0.0,402.0
43721,54.230.52.181,514.0,0.0,514.0
43726,54.230.53.0,385.0,0.0,385.0
43727,54.230.53.86,405.0,0.0,405.0
43728,54.230.55.244,412.0,0.0,412.0
43735,54.230.59.135,385.0,0.0,385.0
43736,54.230.59.244,546.0,0.0,546.0
43740,54.230.61.118,426.0,0.0,426.0
43741,54.230.61.173,401.0,0.0,401.0
43742,54.230.61.209,418.0,0.0,418.0
43743,54.230.61.96,420.0,0.0,420.0
43744,54.230.62.111,406.0,0.0,406.0
43745,54.230.62.122,420.0,0.0,420.0
43746,54.230.62.14,419.0,0.0,419.0
43747,54.230.62.164,419.0,0.0,419.0
43748,54.230.62.178,420.0,0.0,420.0
43749,54.230.62.202,419.0,0.0,419.0
43750,54.230.62.234,420.0,0.0,420.0
43751,54.230.63.181,410.0,0.0,410.0
43752,54.230.63.187,386.0,0.0,386.0
43753,54.230.63.191,417.0,0.0,417.0
43754,54.230.63.212,421.0,0.0,421.0
43758,54.230.68.207,403.0,0.0,403.0
43759,54.230.68.210,403.0,0.0,403.0
43760,54.230.68.24,419.0,0.0,419.0
43761,54.230.69.133,412.0,0.0,412.0
43762,54.230.69.164,422.0,0.0,422.0
43763,54.230.69.206,543.0,0.0,543.0
43766,54.230.70.16,386.0,0.0,386.0
43767,54.230.70.178,423.0,0.0,423.0
43769,54.230.71.167,454.0,0.0,454.0
43770,54.230.71.199,413.0,0.0,413.0
43772,54.230.72.25,394.0,0.0,394.0
43773,54.230.73.222,437.0,0.0,437.0
43774,54.230.73.235,413.0,0.0,413.0
43776,54.230.75.235,401.0,0.0,401.0
43777,54.230.76.133,417.0,0.0,417.0
43780,54.230.76.188,866.0,0.0,866.0
43781,54.230.76.200,405.0,0.0,405.0
43783,54.230.78.183,422.0,0.0,422.0
43784,54.230.78.249,428.0,0.0,428.0
43785,54.230.78.255,449.0,0.0,449.0
43786,54.230.79.103,409.0,0.0,409.0
43787,54.230.79.213,413.0,0.0,413.0
43791,54.230.81.89,419.0,0.0,419.0
43792,54.230.82.12,411.0,0.0,411.0
43794,54.230.85.192,389.0,0.0,389.0
43796,54.230.87.104,402.0,0.0,402.0
43797,54.230.87.107,422.0,0.0,422.0
43798,54.230.87.109,260.0,0.0,260.0
43800,54.230.87.134,262.0,0.0,262.0
43801,54.230.87.143,423.0,0.0,423.0
43802,54.230.87.144,533.0,0.0,533.0
43804,54.230.87.154,5192.0,0.0,5192.0
43805,54.230.87.157,418.0,0.0,418.0
43806,54.230.87.160,419.0,0.0,419.0
43807,54.230.87.161,896.0,0.0,896.0
43808,54.230.87.175,528.0,111.0,417.0
43809,54.230.87.214,56.0,55.0,1.0
43811,54.230.87.60,6395.0,0.0,6395.0
43812,54.230.87.73,410.0,0.0,410.0
43813,54.230.87.81,406.0,0.0,406.0
43814,54.230.87.88,262.0,0.0,262.0
43817,54.230.88.160,420.0,0.0,420.0
43818,54.230.88.182,385.0,0.0,385.0
43819,54.230.90.138,417.0,0.0,417.0
43821,54.230.90.148,443.0,0.0,443.0
43823,54.230.91.191,413.0,0.0,413.0
43824,54.230.91.193,408.0,0.0,408.0
43825,54.230.91.62,385.0,0.0,385.0
43827,54.230.92.192,523.0,0.0,523.0
43829,54.230.92.32,392.0,0.0,392.0
43830,54.230.92.46,433.0,0.0,433.0
43831,54.230.94.126,419.0,0.0,419.0
43832,54.230.94.182,419.0,0.0,419.0
43833,54.230.94.240,419.0,0.0,419.0
43834,54.230.94.67,404.0,0.0,404.0
43835,54.230.97.243,432.0,0.0,432.0
43836,54.230.98.116,837.0,0.0,837.0
43837,54.230.98.136,418.0,0.0,418.0
43838,54.230.98.137,418.0,0.0,418.0
43840,54.230.98.14,410.0,0.0,410.0
43841,54.230.98.140,409.0,0.0,409.0
43842,54.230.98.186,410.0,0.0,410.0
43843,54.230.98.192,407.0,0.0,407.0
43844,54.230.98.214,436.0,0.0,436.0
43845,54.230.98.51,468.0,0.0,468.0
43846,54.230.98.60,419.0,0.0,419.0
43847,54.230.99.108,398.0,0.0,398.0
43848,54.230.99.16,385.0,0.0,385.0
43849,54.230.99.218,416.0,0.0,416.0
43851,54.230.99.26,398.0,0.0,398.0
43852,54.230.99.69,401.0,0.0,401.0
43853,54.230.99.95,416.0,0.0,416.0
43854,54.231.0.117,850.0,0.0,850.0
43855,54.231.0.118,429.0,0.0,429.0
43856,54.231.0.150,1121.0,0.0,1121.0
43857,54.231.0.37,850.0,0.0,850.0
43858,54.231.0.45,182.0,0.0,182.0
43859,54.231.1.142,861.0,0.0,861.0
43860,54.231.1.22,672.0,0.0,672.0
43861,54.231.1.229,850.0,0.0,850.0
43862,54.231.1.237,832.0,0.0,832.0
43863,54.231.1.78,2276.0,0.0,2276.0
43865,54.231.10.206,1750.0,0.0,1750.0
43866,54.231.10.237,1676.0,0.0,1676.0
43867,54.231.10.253,446.0,0.0,446.0
43868,54.231.10.5,1066.0,0.0,1066.0
43869,54.231.11.13,780.0,0.0,780.0
43870,54.231.11.37,850.0,0.0,850.0
43872,54.231.12.181,328.0,0.0,328.0
43873,54.231.12.21,850.0,0.0,850.0
43879,54.231.13.118,202.0,0.0,202.0
43880,54.231.13.13,337.0,0.0,337.0
43881,54.231.13.181,182.0,0.0,182.0
43882,54.231.13.182,2297.0,0.0,2297.0
43883,54.231.13.197,2089.0,1684.0,405.0
43884,54.231.13.206,861.0,0.0,861.0
43885,54.231.13.230,837.0,0.0,837.0
43886,54.231.13.237,885.0,576.0,309.0
43887,54.231.13.30,2640.0,411.0,2229.0
43888,54.231.13.62,3025.0,0.0,3025.0
43889,54.231.13.77,850.0,0.0,850.0
43890,54.231.13.81,388.0,0.0,388.0
43895,54.231.132.55,191535.0,51895.0,139640.0
43897,54.231.133.214,142.0,0.0,142.0
43900,54.231.136.7,433.0,228.0,205.0
43902,54.231.14.102,1013.0,0.0,1013.0
43903,54.231.14.118,3944.0,0.0,3944.0
43904,54.231.14.134,1663.0,0.0,1663.0
43905,54.231.14.142,818.0,0.0,818.0
43906,54.231.14.213,380.0,0.0,380.0
43907,54.231.14.214,353.0,0.0,353.0
43908,54.231.14.54,2297.0,0.0,2297.0
43910,54.231.140.23,142.0,0.0,142.0
43915,54.231.141.230,142.0,0.0,142.0
43917,54.231.141.46,865.0,0.0,865.0
43918,54.231.15.13,710.0,0.0,710.0
43919,54.231.16.134,1670.0,0.0,1670.0
43920,54.231.16.190,997.0,296.0,701.0
43921,54.231.16.206,401.0,0.0,401.0
43922,54.231.16.45,850.0,0.0,850.0
43923,54.231.16.89,403.0,0.0,403.0
43925,54.231.160.119,1070.0,0.0,1070.0
43927,54.231.160.149,1704.0,0.0,1704.0
43929,54.231.160.173,2564.0,0.0,2564.0
43930,54.231.160.23,763047.0,0.0,763047.0
43931,54.231.160.5,3070.0,0.0,3070.0
43932,54.231.160.53,2564.0,0.0,2564.0
43933,54.231.160.64,483.0,0.0,483.0
43934,54.231.160.77,4952.0,0.0,4952.0
43935,54.231.160.95,191119.0,0.0,191119.0
43936,54.231.161.119,2124.0,0.0,2124.0
43937,54.231.161.127,13131.0,1007.0,12124.0
43938,54.231.161.167,1707.0,0.0,1707.0
43939,54.231.161.183,5342.0,0.0,5342.0
43941,54.231.161.39,444855.0,0.0,444855.0
43942,54.231.161.5,2564.0,0.0,2564.0
43943,54.231.161.64,5669.0,0.0,5669.0
43944,54.231.161.79,1046.0,0.0,1046.0
43945,54.231.161.95,1026887.0,232655.0,794232.0
43946,54.231.162.103,2468.0,0.0,2468.0
43947,54.231.162.109,750.0,0.0,750.0
43948,54.231.162.135,1046.0,0.0,1046.0
43950,54.231.162.184,399.0,0.0,399.0
43952,54.231.162.45,3071.0,0.0,3071.0
43953,54.231.162.47,1046.0,0.0,1046.0
43954,54.231.162.5,2564.0,0.0,2564.0
43956,54.231.162.87,85373.0,539.0,84834.0
43957,54.231.162.93,2649.0,0.0,2649.0
43958,54.231.163.53,860.0,0.0,860.0
43959,54.231.164.173,2292.0,0.0,2292.0
43960,54.231.165.29,2564.0,0.0,2564.0
43961,54.231.168.105,3024.0,0.0,3024.0
43962,54.231.168.133,2189.0,0.0,2189.0
43964,54.231.168.137,2775.0,0.0,2775.0
43965,54.231.168.149,2596.0,0.0,2596.0
43966,54.231.168.153,2468.0,0.0,2468.0
43968,54.231.168.159,98926.0,0.0,98926.0
43969,54.231.168.19,2468.0,0.0,2468.0
43970,54.231.168.22,7511.0,0.0,7511.0
43973,54.231.168.30,11194.0,0.0,11194.0
43974,54.231.168.38,3735364.0,299811.0,3435553.0
43975,54.231.168.42,914278.0,0.0,914278.0
43976,54.231.168.46,123333.0,0.0,123333.0
43978,54.231.168.63,6681.0,0.0,6681.0
43979,54.231.17.129,475.0,0.0,475.0
43980,54.231.17.134,240.0,0.0,240.0
43981,54.231.17.141,444.0,0.0,444.0
43982,54.231.17.142,720.0,0.0,720.0
43983,54.231.17.149,10822.0,0.0,10822.0
43984,54.231.17.165,850.0,0.0,850.0
43985,54.231.17.190,1670.0,0.0,1670.0
43986,54.231.17.198,1013.0,0.0,1013.0
43987,54.231.17.213,3548.0,0.0,3548.0
43988,54.231.17.214,2565.0,0.0,2565.0
43989,54.231.17.245,850.0,0.0,850.0
43990,54.231.17.37,8266.0,0.0,8266.0
43991,54.231.17.38,1668.0,409.0,1259.0
43993,54.231.17.93,966.0,0.0,966.0
43994,54.231.176.103,493079.0,0.0,493079.0
43995,54.231.176.109,2564.0,0.0,2564.0
43996,54.231.176.11,3024.0,0.0,3024.0
43997,54.231.176.125,2468.0,0.0,2468.0
43999,54.231.176.143,1134470.0,527.0,1133943.0
44000,54.231.176.15,2468.0,0.0,2468.0
44001,54.231.176.151,1046.0,0.0,1046.0
44003,54.231.176.23,1886.0,0.0,1886.0
44004,54.231.176.26,679223.0,1007.0,678216.0
44005,54.231.176.30,292798.0,0.0,292798.0
44007,54.231.176.38,36111.0,0.0,36111.0
44008,54.231.176.51,804.0,0.0,804.0
44010,54.231.18.157,850.0,0.0,850.0
44011,54.231.18.185,475.0,0.0,475.0
44012,54.231.18.198,2297.0,0.0,2297.0
44013,54.231.18.213,1790.0,0.0,1790.0
44014,54.231.18.46,818.0,0.0,818.0
44015,54.231.18.5,405.0,0.0,405.0
44016,54.231.18.53,2524.0,0.0,2524.0
44017,54.231.18.70,1013.0,0.0,1013.0
44018,54.231.184.10,1352.0,591.0,761.0
44019,54.231.184.127,2370.0,0.0,2370.0
44020,54.231.184.137,2564.0,0.0,2564.0
44021,54.231.184.15,2468.0,0.0,2468.0
44022,54.231.184.153,5128.0,0.0,5128.0
44024,54.231.184.159,59631.0,0.0,59631.0
44025,54.231.184.27,2564.0,0.0,2564.0
44026,54.231.184.30,817673.0,190911.0,626762.0
44028,54.231.184.39,2596.0,0.0,2596.0
44029,54.231.184.42,39486.0,0.0,39486.0
44030,54.231.184.7,3070.0,0.0,3070.0
44031,54.231.184.78,1929.0,0.0,1929.0
44032,54.231.19.109,122.0,0.0,122.0
44033,54.231.19.160,371.0,0.0,371.0
44034,54.231.19.208,822.0,0.0,822.0
44035,54.231.19.61,761.0,0.0,761.0
44036,54.231.19.85,997.0,0.0,997.0
44037,54.231.2.117,1104.0,0.0,1104.0
44038,54.231.2.150,902.0,0.0,902.0
44039,54.231.2.161,595.0,0.0,595.0
44040,54.231.2.166,122.0,0.0,122.0
44041,54.231.2.214,122.0,0.0,122.0
44042,54.231.2.225,388.0,0.0,388.0
44043,54.231.2.6,1217.0,0.0,1217.0
44044,54.231.2.69,501.0,0.0,501.0
44045,54.231.2.81,3946.0,0.0,3946.0
44046,54.231.226.7,2083.0,0.0,2083.0
44047,54.231.228.10,2388.0,0.0,2388.0
44048,54.231.229.18,1628.0,0.0,1628.0
44049,54.231.229.26,2357.0,0.0,2357.0
44050,54.231.230.26,814.0,0.0,814.0
44051,54.231.242.135,786.0,0.0,786.0
44052,54.231.32.133,754.0,211.0,543.0
44054,54.231.32.157,754.0,0.0,754.0
44056,54.231.32.205,837.0,0.0,837.0
44058,54.231.32.238,837.0,0.0,837.0
44059,54.231.33.5,838.0,0.0,838.0
44061,54.231.33.85,850.0,0.0,850.0
44062,54.231.33.93,821.0,0.0,821.0
44063,54.231.34.109,417.0,0.0,417.0
44064,54.231.34.14,686.0,290.0,396.0
44065,54.231.34.77,754.0,0.0,754.0
44066,54.231.34.97,475.0,0.0,475.0
44067,54.231.64.133,850.0,0.0,850.0
44069,54.231.64.238,2144.0,0.0,2144.0
44071,54.231.64.254,2297.0,0.0,2297.0
44072,54.231.65.46,215.0,0.0,215.0
44073,54.231.66.102,3476.0,0.0,3476.0
44074,54.231.66.113,474.0,0.0,474.0
44075,54.231.66.45,623.0,0.0,623.0
44076,54.231.66.93,850.0,0.0,850.0
44077,54.231.66.94,2297.0,0.0,2297.0
44079,54.231.8.109,726.0,0.0,726.0
44080,54.231.8.117,696.0,0.0,696.0
44081,54.231.8.133,822.0,0.0,822.0
44082,54.231.8.150,688.0,0.0,688.0
44083,54.231.8.166,1552.0,0.0,1552.0
44085,54.231.8.41,281.0,0.0,281.0
44086,54.231.8.6,890.0,0.0,890.0
44087,54.231.8.78,1189.0,0.0,1189.0
44088,54.231.8.94,2297.0,0.0,2297.0
44089,54.231.80.56,821.0,0.0,821.0
44090,54.231.9.101,850.0,814.0,36.0
44091,54.231.9.129,3751.0,0.0,3751.0
44092,54.231.9.174,413.0,0.0,413.0
44093,54.231.9.189,754.0,0.0,754.0
44094,54.231.9.78,837.0,0.0,837.0
44095,54.231.9.81,475.0,0.0,475.0
44097,54.231.96.117,754.0,361.0,393.0
44098,54.231.96.141,850.0,0.0,850.0
44100,54.231.96.166,2563.0,0.0,2563.0
44101,54.231.96.174,797.0,0.0,797.0
44102,54.231.96.245,850.0,0.0,850.0
44103,54.231.96.254,2552.0,670.0,1882.0
44105,54.231.97.93,475.0,0.0,475.0
44106,54.234.172.196,218346.0,15318.0,203028.0
44107,54.234.75.138,51726.0,0.0,51726.0
44108,54.234.84.235,50793.0,0.0,50793.0
44110,54.235.102.23,1667.0,0.0,1667.0
44111,54.235.104.107,24653.0,0.0,24653.0
44113,54.235.105.72,1097.0,0.0,1097.0
44114,54.235.115.177,20275.0,0.0,20275.0
44115,54.235.128.58,796709.0,45790.0,750919.0
44116,54.235.131.126,960743.0,67234.0,893509.0
44118,54.235.137.76,2863.0,0.0,2863.0
44119,54.235.138.226,1441.0,0.0,1441.0
44123,54.235.141.98,901.0,0.0,901.0
44125,54.235.162.141,1022.0,0.0,1022.0
44126,54.235.166.159,6304.0,0.0,6304.0
44127,54.235.169.65,407.0,0.0,407.0
44128,54.235.174.215,739166.0,60218.0,678948.0
44129,54.235.185.134,1329046.0,97302.0,1231744.0
44130,54.235.187.82,17526.0,354.0,17172.0
44131,54.235.191.106,2629.0,0.0,2629.0
44132,54.235.191.114,1567378.0,167134.0,1400244.0
44133,54.235.193.201,1363783.0,108944.0,1254839.0
44134,54.235.196.56,2962.0,0.0,2962.0
44135,54.235.197.3,2876.0,0.0,2876.0
44136,54.235.217.166,2269424.0,89827.0,2179597.0
44139,54.235.253.237,1384045.0,61983.0,1322062.0
44140,54.235.253.31,1355965.0,60070.0,1295895.0
44142,54.235.31.108,4595.0,0.0,4595.0
44143,54.235.57.6,2398.0,0.0,2398.0
44145,54.235.66.41,906.0,0.0,906.0
44147,54.235.74.85,3119.0,0.0,3119.0
44149,54.235.76.31,615.0,0.0,615.0
44151,54.235.83.49,1884.0,0.0,1884.0
44154,54.235.88.175,1384.0,0.0,1384.0
44155,54.235.88.198,359.0,0.0,359.0
44156,54.235.89.117,636.0,0.0,636.0
44157,54.235.92.43,747.0,0.0,747.0
44158,54.235.98.52,1061.0,0.0,1061.0
44160,54.236.135.111,5639.0,0.0,5639.0
44161,54.236.152.1,4012.0,0.0,4012.0
44162,54.236.177.17,377.0,0.0,377.0
44163,54.236.179.224,873153.0,68694.0,804459.0
44164,54.236.183.214,2123.0,404.0,1719.0
44165,54.236.195.142,584519.0,43092.0,541427.0
44166,54.236.2.210,1710.0,638.0,1072.0
44167,54.236.66.167,1534.0,0.0,1534.0
44169,54.236.84.116,264.0,0.0,264.0
44170,54.236.86.187,21818.0,0.0,21818.0
44171,54.236.91.162,251.0,0.0,251.0
44172,54.236.93.230,1075.0,0.0,1075.0
44174,54.237.100.78,25829.0,0.0,25829.0
44175,54.237.114.18,1436.0,0.0,1436.0
44176,54.237.124.188,3935.0,0.0,3935.0
44177,54.237.125.208,85219.0,0.0,85219.0
44178,54.237.163.82,124039.0,0.0,124039.0
44179,54.237.170.28,31471.0,0.0,31471.0
44180,54.237.21.2,298.0,0.0,298.0
44181,54.237.213.68,40795.0,0.0,40795.0
44182,54.237.66.221,8991.0,0.0,8991.0
44183,54.237.67.161,2416.0,0.0,2416.0
44184,54.237.80.101,25693.0,0.0,25693.0
44185,54.237.85.57,28392.0,0.0,28392.0
44186,54.237.89.30,78858.0,0.0,78858.0
44187,54.237.97.116,16130.0,0.0,16130.0
44188,54.238.150.152,8691.0,0.0,8691.0
44190,54.238.174.79,744.0,0.0,744.0
44191,54.238.217.117,64332.0,0.0,64332.0
44193,54.238.242.70,3482.0,0.0,3482.0
44195,54.238.59.166,1247.0,0.0,1247.0
44196,54.239.130.13,414.0,0.0,414.0
44197,54.239.130.149,412.0,0.0,412.0
44198,54.239.130.170,386.0,0.0,386.0
44199,54.239.130.31,391.0,0.0,391.0
44200,54.239.130.82,382.0,0.0,382.0
44201,54.239.130.93,419.0,0.0,419.0
