,ip,s_up_length,f_up_length,up_increment
42126,54.192.124.210,7179.0,0.0,7179.0
42128,54.192.124.230,30787.0,0.0,30787.0
42129,54.192.124.236,10656.0,0.0,10656.0
42131,54.192.124.255,18552.0,422.0,18130.0
42132,54.192.124.57,10265.0,0.0,10265.0
42133,54.192.125.114,259964.0,0.0,259964.0
42135,54.192.125.116,441258.0,0.0,441258.0
42137,54.192.125.118,917279.0,0.0,917279.0
42138,54.192.125.127,181697.0,0.0,181697.0
42139,54.192.125.128,51335.0,0.0,51335.0
42140,54.192.125.130,51286.0,0.0,51286.0
42142,54.192.125.134,456.0,0.0,456.0
42143,54.192.125.135,31948.0,0.0,31948.0
42144,54.192.125.138,14690.0,0.0,14690.0
42145,54.192.125.143,145229.0,0.0,145229.0
42147,54.192.125.17,36699.0,0.0,36699.0
42150,54.192.125.178,341381.0,0.0,341381.0
42151,54.192.125.28,2149291.0,0.0,2149291.0
42152,54.192.125.34,33776.0,0.0,33776.0
42153,54.192.125.61,29144310.0,0.0,29144310.0
42155,54.192.125.74,776666.0,0.0,776666.0
42156,54.192.125.77,1259899.0,0.0,1259899.0
42157,54.192.125.78,27448.0,0.0,27448.0
42159,54.192.126.35,1683.0,0.0,1683.0
42162,54.192.126.78,36271.0,0.0,36271.0
42165,54.192.132.159,456.0,0.0,456.0
42166,54.192.132.170,456.0,0.0,456.0
42167,54.192.132.180,456.0,0.0,456.0
42169,54.192.133.39,456.0,0.0,456.0
42170,54.192.133.41,456.0,0.0,456.0
42171,54.192.133.65,456.0,0.0,456.0
42173,54.192.137.127,456.0,0.0,456.0
42175,54.192.137.133,456.0,0.0,456.0
42176,54.192.137.134,456.0,0.0,456.0
42183,54.192.138.198,151059.0,116829.0,34230.0
42184,54.192.138.204,456.0,0.0,456.0
42185,54.192.138.205,456.0,0.0,456.0
42188,54.192.138.243,136914.0,0.0,136914.0
42190,54.192.138.254,99124.0,0.0,99124.0
42191,54.192.138.70,9006.0,8603.0,403.0
42193,54.192.139.151,456.0,0.0,456.0
42194,54.192.139.232,45344.0,0.0,45344.0
42196,54.192.139.79,23956.0,0.0,23956.0
42199,54.192.14.216,456.0,0.0,456.0
42200,54.192.14.27,456.0,0.0,456.0
42201,54.192.14.43,456.0,0.0,456.0
42204,54.192.14.83,456.0,0.0,456.0
42205,54.192.14.84,456.0,0.0,456.0
42206,54.192.140.102,1238.0,619.0,619.0
42207,54.192.140.127,1239.0,620.0,619.0
42208,54.192.140.136,1240.0,619.0,621.0
42210,54.192.140.32,620.0,0.0,620.0
42212,54.192.144.100,456.0,0.0,456.0
42213,54.192.144.106,456.0,0.0,456.0
42215,54.192.144.146,456.0,0.0,456.0
42219,54.192.144.190,456.0,0.0,456.0
42220,54.192.144.214,456.0,0.0,456.0
42221,54.192.145.194,456.0,0.0,456.0
42222,54.192.145.203,456.0,0.0,456.0
42223,54.192.146.120,456.0,0.0,456.0
42224,54.192.146.135,456.0,0.0,456.0
42226,54.192.147.252,456.0,0.0,456.0
42227,54.192.147.255,456.0,0.0,456.0
42228,54.192.149.173,456.0,0.0,456.0
42229,54.192.15.181,456.0,0.0,456.0
42230,54.192.15.60,456.0,0.0,456.0
42231,54.192.15.73,456.0,0.0,456.0
42232,54.192.15.92,456.0,0.0,456.0
42233,54.192.150.124,456.0,0.0,456.0
42235,54.192.151.146,456.0,0.0,456.0
42238,54.192.156.12,1649.0,0.0,1649.0
42239,54.192.156.152,152821.0,0.0,152821.0
42240,54.192.156.21,1649.0,0.0,1649.0
42241,54.192.156.221,245931.0,0.0,245931.0
42242,54.192.156.251,1304.0,0.0,1304.0
42243,54.192.156.253,7.0,0.0,7.0
42244,54.192.156.36,143966.0,0.0,143966.0
42245,54.192.156.44,372452.0,0.0,372452.0
42248,54.192.156.84,115745.0,8063.0,107682.0
42249,54.192.156.91,668.0,0.0,668.0
42250,54.192.156.96,48779.0,0.0,48779.0
42251,54.192.157.0,65485.0,0.0,65485.0
42253,54.192.157.151,19718.0,0.0,19718.0
42254,54.192.157.162,25692.0,0.0,25692.0
42255,54.192.157.166,9263.0,0.0,9263.0
42256,54.192.157.175,3086038.0,0.0,3086038.0
42257,54.192.157.44,5467.0,0.0,5467.0
42260,54.192.158.56,19842.0,0.0,19842.0
42261,54.192.159.102,171827.0,668.0,171159.0
42264,54.192.159.161,23439.0,0.0,23439.0
42265,54.192.159.172,456.0,0.0,456.0
42266,54.192.159.179,8225.0,0.0,8225.0
42267,54.192.159.186,9784.0,0.0,9784.0
42268,54.192.159.25,7258.0,2492.0,4766.0
42270,54.192.160.1,8508.0,0.0,8508.0
42271,54.192.160.241,456.0,0.0,456.0
42272,54.192.160.242,456.0,0.0,456.0
42276,54.192.161.181,456.0,0.0,456.0
42278,54.192.161.199,456.0,0.0,456.0
42282,54.192.161.28,456.0,0.0,456.0
42285,54.192.163.60,456.0,0.0,456.0
42286,54.192.172.246,456.0,0.0,456.0
42287,54.192.173.166,456.0,0.0,456.0
42288,54.192.173.247,456.0,0.0,456.0
42290,54.192.173.72,456.0,0.0,456.0
42291,54.192.174.113,456.0,0.0,456.0
42292,54.192.180.246,456.0,0.0,456.0
42293,54.192.181.17,7344.0,0.0,7344.0
42294,54.192.188.73,456.0,0.0,456.0
42295,54.192.192.12,456.0,0.0,456.0
42296,54.192.192.143,456.0,0.0,456.0
42297,54.192.193.177,456.0,0.0,456.0
42299,54.192.193.213,937.0,0.0,937.0
42300,54.192.193.46,456.0,0.0,456.0
42302,54.192.194.14,456.0,0.0,456.0
42303,54.192.194.147,456.0,0.0,456.0
42304,54.192.194.222,32858.0,0.0,32858.0
42306,54.192.194.38,456.0,0.0,456.0
42308,54.192.194.84,456.0,0.0,456.0
42309,54.192.195.166,168396.0,0.0,168396.0
42310,54.192.195.26,456.0,0.0,456.0
42311,54.192.195.8,61341.0,0.0,61341.0
42312,54.192.197.60,456.0,0.0,456.0
42313,54.192.2.201,912.0,0.0,912.0
42314,54.192.202.170,912.0,0.0,912.0
42315,54.192.202.206,456.0,0.0,456.0
42316,54.192.206.239,456.0,0.0,456.0
42317,54.192.206.70,456.0,0.0,456.0
42318,54.192.207.7,456.0,0.0,456.0
42319,54.192.207.89,456.0,0.0,456.0
42320,54.192.211.59,456.0,0.0,456.0
42321,54.192.211.73,456.0,0.0,456.0
42322,54.192.214.221,456.0,0.0,456.0
42323,54.192.214.91,456.0,0.0,456.0
42324,54.192.215.103,456.0,0.0,456.0
42326,54.192.215.179,456.0,0.0,456.0
42327,54.192.215.251,456.0,0.0,456.0
42329,54.192.219.196,456.0,0.0,456.0
42330,54.192.219.29,456.0,0.0,456.0
42331,54.192.224.128,456.0,0.0,456.0
42332,54.192.224.55,456.0,0.0,456.0
42335,54.192.226.188,456.0,0.0,456.0
42337,54.192.231.11,456.0,0.0,456.0
42338,54.192.231.120,456.0,0.0,456.0
42340,54.192.231.176,456.0,0.0,456.0
42342,54.192.232.103,396966.0,0.0,396966.0
42347,54.192.232.149,8568.0,0.0,8568.0
42348,54.192.232.162,583982.0,4138.0,579844.0
42350,54.192.232.190,110280.0,0.0,110280.0
42351,54.192.232.201,12762.0,0.0,12762.0
42352,54.192.232.208,484253.0,0.0,484253.0
42354,54.192.232.219,32893.0,0.0,32893.0
42361,54.192.232.62,137541.0,0.0,137541.0
42364,54.192.232.86,176697.0,59577.0,117120.0
42365,54.192.233.132,186471.0,0.0,186471.0
42366,54.192.233.139,1768204.0,0.0,1768204.0
42367,54.192.233.141,27421.0,0.0,27421.0
42368,54.192.233.173,29975.0,23820.0,6155.0
42369,54.192.233.174,217452.0,139404.0,78048.0
42370,54.192.233.175,910847.0,63802.0,847045.0
42374,54.192.233.81,87685.0,0.0,87685.0
42376,54.192.233.89,1630343.0,0.0,1630343.0
42378,54.192.234.10,275013.0,0.0,275013.0
42379,54.192.234.110,24336.0,0.0,24336.0
42381,54.192.234.183,52022.0,0.0,52022.0
42383,54.192.234.199,23052.0,18763.0,4289.0
42384,54.192.234.207,1172407.0,118293.0,1054114.0
42385,54.192.234.44,51766.0,0.0,51766.0
42386,54.192.234.50,32851.0,7588.0,25263.0
42387,54.192.234.64,123607.0,65345.0,58262.0
42388,54.192.234.82,19455.0,12226.0,7229.0
42390,54.192.235.108,1833141.0,102416.0,1730725.0
42391,54.192.235.111,831227.0,617820.0,213407.0
42393,54.192.235.117,305134.0,2760.0,302374.0
42394,54.192.235.119,26139.0,0.0,26139.0
42395,54.192.235.131,40266.0,37947.0,2319.0
42404,54.192.235.194,14534.0,0.0,14534.0
42405,54.192.235.209,10519.0,0.0,10519.0
42406,54.192.235.211,108701.0,1756.0,106945.0
42407,54.192.235.215,60756.0,0.0,60756.0
42408,54.192.235.221,53472.0,0.0,53472.0
42410,54.192.235.245,14521.0,0.0,14521.0
42412,54.192.235.36,659245.0,0.0,659245.0
42413,54.192.235.46,70566.0,60038.0,10528.0
42414,54.192.235.56,225521.0,0.0,225521.0
42415,54.192.235.89,36062.0,0.0,36062.0
42416,54.192.235.90,20041.0,0.0,20041.0
42417,54.192.235.93,87313.0,0.0,87313.0
42418,54.192.25.10,912.0,0.0,912.0
42419,54.192.25.50,456.0,0.0,456.0
42420,54.192.26.129,456.0,0.0,456.0
42421,54.192.26.244,456.0,0.0,456.0
42422,54.192.26.86,912.0,0.0,912.0
42423,54.192.27.247,456.0,0.0,456.0
42424,54.192.28.84,215254.0,0.0,215254.0
42425,54.192.3.200,456.0,0.0,456.0
42426,54.192.35.124,456.0,0.0,456.0
42427,54.192.35.143,456.0,0.0,456.0
42428,54.192.35.174,456.0,0.0,456.0
42429,54.192.35.93,456.0,0.0,456.0
42430,54.192.36.131,456.0,0.0,456.0
42431,54.192.36.77,456.0,0.0,456.0
42432,54.192.37.18,456.0,0.0,456.0
42433,54.192.37.90,912.0,0.0,912.0
42434,54.192.38.47,456.0,0.0,456.0
42435,54.192.4.215,456.0,0.0,456.0
42436,54.192.46.130,456.0,0.0,456.0
42437,54.192.47.116,456.0,0.0,456.0
42438,54.192.47.14,456.0,0.0,456.0
42439,54.192.47.183,456.0,0.0,456.0
42440,54.192.47.20,456.0,0.0,456.0
42441,54.192.47.229,456.0,0.0,456.0
42443,54.192.47.7,456.0,0.0,456.0
42444,54.192.54.170,456.0,0.0,456.0
42445,54.192.54.186,456.0,0.0,456.0
42448,54.192.54.78,456.0,0.0,456.0
42449,54.192.55.197,456.0,0.0,456.0
42450,54.192.55.33,456.0,0.0,456.0
42451,54.192.55.43,456.0,0.0,456.0
42452,54.192.55.44,456.0,0.0,456.0
42453,54.192.55.7,456.0,0.0,456.0
42454,54.192.56.143,456.0,0.0,456.0
42455,54.192.56.161,456.0,0.0,456.0
42456,54.192.58.116,456.0,0.0,456.0
42457,54.192.58.137,456.0,0.0,456.0
42459,54.192.58.171,456.0,0.0,456.0
42460,54.192.58.53,456.0,0.0,456.0
42461,54.192.58.70,456.0,0.0,456.0
42462,54.192.58.78,456.0,0.0,456.0
42463,54.192.60.11,456.0,0.0,456.0
42464,54.192.60.164,456.0,0.0,456.0
42465,54.192.60.204,456.0,0.0,456.0
42466,54.192.60.51,456.0,0.0,456.0
42469,54.192.7.155,456.0,0.0,456.0
42470,54.192.7.156,456.0,0.0,456.0
42472,54.192.7.182,456.0,0.0,456.0
42474,54.192.74.82,456.0,0.0,456.0
42477,54.192.76.41,456.0,0.0,456.0
42479,54.192.76.60,456.0,0.0,456.0
42480,54.192.76.62,456.0,0.0,456.0
42484,54.192.80.206,456.0,0.0,456.0
42485,54.192.80.42,456.0,0.0,456.0
42486,54.192.81.188,456.0,0.0,456.0
42488,54.192.87.105,16261.0,0.0,16261.0
42489,54.192.87.118,1224.0,0.0,1224.0
42490,54.192.87.157,456.0,0.0,456.0
42491,54.192.87.164,528.0,0.0,528.0
42492,54.192.87.167,456.0,0.0,456.0
42493,54.192.87.172,61341.0,0.0,61341.0
42494,54.192.87.184,456.0,0.0,456.0
42495,54.192.87.193,164761.0,0.0,164761.0
42496,54.192.87.214,456.0,0.0,456.0
42497,54.192.87.226,40246.0,0.0,40246.0
42498,54.192.87.56,2450.0,0.0,2450.0
42499,54.192.87.63,199068.0,0.0,199068.0
42502,54.192.88.29,456.0,0.0,456.0
42504,54.192.91.30,456.0,0.0,456.0
42505,54.192.91.71,456.0,0.0,456.0
42508,54.193.101.97,531.0,0.0,531.0
42510,54.193.114.216,68317.0,0.0,68317.0
42511,54.193.26.156,196245.0,0.0,196245.0
42512,54.193.27.43,17102.0,0.0,17102.0
42514,54.193.58.15,1852.0,0.0,1852.0
42516,54.193.96.221,213.0,0.0,213.0
42518,54.194.105.228,1645.0,0.0,1645.0
42519,54.194.110.152,71042.0,7038.0,64004.0
42521,54.194.138.130,76085.0,5964.0,70121.0
42522,54.194.144.11,784.0,0.0,784.0
42523,54.194.170.197,84990.0,0.0,84990.0
42524,54.194.183.214,36180.0,11720.0,24460.0
42526,54.194.215.181,15468.0,504.0,14964.0
42527,54.194.215.217,158484.0,6034.0,152450.0
42528,54.194.242.115,73857.0,0.0,73857.0
42529,54.194.248.170,32832.0,0.0,32832.0
42531,54.194.58.229,1076.0,0.0,1076.0
42533,54.194.65.190,3596.0,1899.0,1697.0
42534,54.194.65.244,59807.0,10518.0,49289.0
42535,54.194.89.88,30992.0,0.0,30992.0
42536,54.194.95.210,76633.0,0.0,76633.0
42538,54.195.243.103,4338.0,0.0,4338.0
42540,54.196.177.233,1272.0,0.0,1272.0
42541,54.196.228.3,401738.0,0.0,401738.0
42542,54.196.97.159,56264.0,0.0,56264.0
42543,54.197.155.79,1622683.0,0.0,1622683.0
42544,54.197.225.162,13191.0,0.0,13191.0
42547,54.197.253.144,4015877.0,192932.0,3822945.0
42548,54.197.254.45,7849.0,0.0,7849.0
42551,54.197.90.196,55197.0,18688.0,36509.0
42552,54.198.146.93,113.0,0.0,113.0
42553,54.198.159.8,238379.0,0.0,238379.0
42554,54.198.165.82,28307.0,0.0,28307.0
42555,54.198.214.216,356642.0,0.0,356642.0
42557,54.199.143.206,64219.0,0.0,64219.0
42558,54.199.156.240,97667.0,0.0,97667.0
42559,54.199.182.65,718.0,0.0,718.0
42561,54.199.200.185,58532.0,17667.0,40865.0
42563,54.200.0.216,1846.0,0.0,1846.0
42565,54.200.109.59,470.0,0.0,470.0
42567,54.200.17.206,708.0,0.0,708.0
42568,54.200.170.244,11664.0,7826.0,3838.0
42570,54.200.204.208,1044.0,0.0,1044.0
42572,54.200.227.115,470.0,0.0,470.0
42576,54.201.126.138,9238.0,0.0,9238.0
42579,54.201.186.111,85059.0,0.0,85059.0
42585,54.201.42.75,1278.0,0.0,1278.0
42586,54.201.47.32,5145.0,0.0,5145.0
42587,54.201.50.80,224237.0,0.0,224237.0
42590,54.203.248.162,205.0,0.0,205.0
42591,54.203.252.136,8646.0,0.0,8646.0
42592,54.204.1.132,214869.0,0.0,214869.0
42595,54.204.12.163,1041.0,0.0,1041.0
42596,54.204.167.238,2394.0,0.0,2394.0
42597,54.204.17.8,287.0,0.0,287.0
42600,54.204.247.124,138437.0,8313.0,130124.0
42601,54.204.28.90,1432737.0,77262.0,1355475.0
42602,54.204.29.81,5814.0,0.0,5814.0
42604,54.204.43.130,1607724.0,122719.0,1485005.0
42606,54.205.159.134,683275.0,0.0,683275.0
42607,54.205.241.175,79545.0,0.0,79545.0
42608,54.205.36.114,119439.0,0.0,119439.0
42609,54.205.42.70,391160.0,0.0,391160.0
42610,54.205.47.136,191268.0,0.0,191268.0
42611,54.205.73.253,331505.0,0.0,331505.0
42612,54.205.74.116,582304.0,0.0,582304.0
42613,54.205.87.199,346104.0,0.0,346104.0
42614,54.206.74.46,56796.0,0.0,56796.0
42616,54.206.87.67,3876.0,0.0,3876.0
42617,54.208.105.191,511.0,0.0,511.0
42618,54.208.111.72,367.0,0.0,367.0
42619,54.208.207.189,6157.0,0.0,6157.0
42620,54.208.30.106,20179.0,14369.0,5810.0
42621,54.208.32.1,1092.0,0.0,1092.0
42622,54.208.84.171,141621.0,7793.0,133828.0
42623,54.209.156.225,5727.0,0.0,5727.0
42624,54.209.170.200,1708.0,0.0,1708.0
42628,54.209.29.11,12066.0,0.0,12066.0
42630,54.210.117.19,576361.0,0.0,576361.0
42632,54.210.201.47,139.0,0.0,139.0
42633,54.210.204.103,111.0,0.0,111.0
42634,54.210.243.86,367.0,0.0,367.0
42636,54.210.27.16,1284.0,0.0,1284.0
42637,54.210.37.149,21804.0,0.0,21804.0
42638,54.210.43.6,13210.0,0.0,13210.0
42639,54.210.47.230,172.0,0.0,172.0
42644,54.211.193.178,148181.0,0.0,148181.0
42645,54.211.195.160,181748.0,0.0,181748.0
42646,54.211.210.22,1693745.0,0.0,1693745.0
42647,54.211.210.90,98371.0,0.0,98371.0
42648,54.212.249.2,15067.0,0.0,15067.0
42652,54.213.128.210,13853.0,0.0,13853.0
42653,54.213.155.154,6920.0,2348.0,4572.0
42654,54.213.182.177,3406.0,0.0,3406.0
42655,54.213.187.254,688.0,0.0,688.0
42658,54.213.55.201,13831.0,0.0,13831.0
42659,54.213.59.159,75873.0,0.0,75873.0
42660,54.213.66.69,497.0,0.0,497.0
42662,54.214.14.67,13029.0,0.0,13029.0
42664,54.214.237.236,3820.0,467.0,3353.0
42665,54.214.49.75,121028.0,0.0,121028.0
42666,54.214.5.184,9263.0,0.0,9263.0
42669,54.215.146.207,856.0,0.0,856.0
42672,54.215.155.4,264.0,0.0,264.0
42673,54.215.202.131,267.0,0.0,267.0
42674,54.215.203.117,3654.0,0.0,3654.0
42675,54.215.206.171,6469.0,0.0,6469.0
42676,54.215.226.3,30372.0,0.0,30372.0
42677,54.215.245.103,37947.0,0.0,37947.0
42681,54.217.238.118,245220.0,91579.0,153641.0
42682,54.217.242.188,320255.0,47534.0,272721.0
42687,54.219.156.0,1524.0,762.0,762.0
42688,54.219.158.16,2170.0,0.0,2170.0
42693,54.221.207.58,574.0,0.0,574.0
42696,54.221.213.157,5213821.0,4076.0,5209745.0
42698,54.221.221.64,332890.0,0.0,332890.0
42702,54.221.248.25,132006.0,0.0,132006.0
42703,54.221.7.85,175164.0,0.0,175164.0
42704,54.222.5.22,2237703.0,0.0,2237703.0
42706,54.222.6.22,384148.0,698.0,383450.0
42707,54.223.132.204,42237.0,0.0,42237.0
42708,54.223.132.32,30409.0,0.0,30409.0
42709,54.223.132.45,319498.0,26595.0,292903.0
42710,54.223.132.9,97650.0,0.0,97650.0
42712,54.223.133.108,238943.0,2133.0,236810.0
42715,54.223.137.222,253117.0,43949.0,209168.0
42717,54.223.137.89,360958.0,24201.0,336757.0
42719,54.223.140.71,225955.0,50416.0,175539.0
42724,54.223.149.168,13800.0,630.0,13170.0
42725,54.223.150.167,393.0,0.0,393.0
42728,54.223.155.25,155610.0,133915.0,21695.0
42730,54.223.160.144,50995.0,22875.0,28120.0
42731,54.223.160.175,20100.0,0.0,20100.0
42732,54.223.162.109,994.0,526.0,468.0
42734,54.223.164.182,4431.0,0.0,4431.0
42738,54.223.168.161,424966.0,30323.0,394643.0
42740,54.223.170.142,899355.0,0.0,899355.0
42742,54.223.170.6,5084.0,0.0,5084.0
42743,54.223.172.54,19632.0,0.0,19632.0
42744,54.223.182.207,1109080.0,0.0,1109080.0
42745,54.223.184.177,206.0,0.0,206.0
42748,54.224.101.4,551113.0,0.0,551113.0
42753,54.225.133.32,4086.0,0.0,4086.0
42755,54.225.137.151,994485.0,77800.0,916685.0
42756,54.225.137.191,2137954.0,120682.0,2017272.0
42757,54.225.138.58,7040.0,0.0,7040.0
42758,54.225.139.89,3627.0,0.0,3627.0
42761,54.225.150.200,153.0,0.0,153.0
42765,54.225.156.206,388.0,0.0,388.0
42766,54.225.158.57,153.0,0.0,153.0
42768,54.225.162.139,4507.0,0.0,4507.0
42770,54.225.170.146,1056.0,0.0,1056.0
42772,54.225.171.143,3855.0,533.0,3322.0
42774,54.225.171.167,1317594.0,86863.0,1230731.0
42776,54.225.178.226,24391.0,0.0,24391.0
42778,54.225.181.194,4535.0,0.0,4535.0
42781,54.225.187.54,13501.0,0.0,13501.0
42782,54.225.188.187,204.0,0.0,204.0
42783,54.225.190.94,297.0,0.0,297.0
42784,54.225.192.106,605.0,0.0,605.0
42789,54.225.203.116,4535.0,0.0,4535.0
42790,54.225.207.152,33303.0,0.0,33303.0
42794,54.225.213.194,3276.0,0.0,3276.0
42797,54.225.220.22,4210909.0,294353.0,3916556.0
42799,54.225.223.255,430.0,0.0,430.0
42800,54.225.230.171,4844.0,0.0,4844.0
42802,54.225.237.87,1353478.0,21629.0,1331849.0
42803,54.225.242.225,2112999.0,162563.0,1950436.0
42805,54.225.254.180,255.0,0.0,255.0
42807,54.225.3.199,513885.0,0.0,513885.0
42808,54.225.50.193,90009.0,0.0,90009.0
42811,54.225.65.32,13216.0,0.0,13216.0
42813,54.225.71.190,4527997.0,291778.0,4236219.0
42816,54.226.39.83,908792.0,0.0,908792.0
42817,54.227.16.82,349095.0,0.0,349095.0
42819,54.227.96.37,164820.0,0.0,164820.0
42820,54.227.97.89,205613.0,0.0,205613.0
42826,54.228.251.180,368496.0,92681.0,275815.0
42829,54.229.12.33,94083.0,0.0,94083.0
42830,54.229.132.10,13818.0,0.0,13818.0
42831,54.229.135.242,152913.0,12344.0,140569.0
42832,54.229.135.25,1830.0,0.0,1830.0
42833,54.229.141.47,6000.0,0.0,6000.0
42835,54.229.148.143,3460.0,0.0,3460.0
42836,54.229.199.161,58528.0,0.0,58528.0
42838,54.229.211.45,103512.0,1626.0,101886.0
42839,54.229.249.177,37346.0,248.0,37098.0
42840,54.229.29.249,67204.0,4875.0,62329.0
42841,54.229.31.223,7599.0,0.0,7599.0
42842,54.229.35.162,63596.0,0.0,63596.0
42843,54.229.35.80,11771.0,0.0,11771.0
42844,54.229.4.118,104767.0,8454.0,96313.0
42845,54.229.42.74,47889.0,11196.0,36693.0
42846,54.229.44.206,4104.0,0.0,4104.0
42847,54.229.63.195,18367.0,7889.0,10478.0
42848,54.229.7.160,48052.0,1682.0,46370.0
42849,54.229.7.59,63023.0,0.0,63023.0
42850,54.229.71.38,63614.0,11017.0,52597.0
42851,54.229.84.159,54360.0,5576.0,48784.0
42853,54.230.0.137,456.0,0.0,456.0
42855,54.230.1.134,456.0,0.0,456.0
42856,54.230.100.130,456.0,0.0,456.0
42857,54.230.100.176,456.0,0.0,456.0
42858,54.230.100.44,456.0,0.0,456.0
42859,54.230.100.96,456.0,0.0,456.0
42860,54.230.101.17,456.0,0.0,456.0
42861,54.230.101.183,456.0,0.0,456.0
42862,54.230.101.91,456.0,0.0,456.0
42864,54.230.102.89,456.0,0.0,456.0
42865,54.230.103.98,456.0,0.0,456.0
42866,54.230.108.19,456.0,0.0,456.0
42868,54.230.109.106,456.0,0.0,456.0
42871,54.230.109.233,456.0,0.0,456.0
42877,54.230.110.179,456.0,0.0,456.0
42878,54.230.110.237,456.0,0.0,456.0
42884,54.230.111.97,456.0,0.0,456.0
42886,54.230.116.143,456.0,0.0,456.0
42887,54.230.116.169,456.0,0.0,456.0
42889,54.230.116.209,456.0,0.0,456.0
42890,54.230.116.219,1224.0,0.0,1224.0
42891,54.230.116.58,3672.0,0.0,3672.0
42893,54.230.117.161,456.0,0.0,456.0
42897,54.230.118.122,180362.0,620.0,179742.0
42898,54.230.118.148,456.0,0.0,456.0
42899,54.230.118.185,456.0,0.0,456.0
42901,54.230.118.98,456.0,0.0,456.0
42902,54.230.119.156,456.0,0.0,456.0
42903,54.230.119.71,456.0,0.0,456.0
42905,54.230.119.96,456.0,0.0,456.0
42906,54.230.12.14,456.0,0.0,456.0
42908,54.230.12.20,456.0,0.0,456.0
42909,54.230.12.39,456.0,0.0,456.0
42913,54.230.12.77,456.0,0.0,456.0
42914,54.230.12.78,456.0,0.0,456.0
42917,54.230.124.121,5915.0,0.0,5915.0
42918,54.230.124.131,1935.0,0.0,1935.0
42919,54.230.124.132,24804.0,0.0,24804.0
42920,54.230.124.192,25209.0,0.0,25209.0
42922,54.230.124.28,29070.0,0.0,29070.0
42923,54.230.124.37,14535.0,0.0,14535.0
42924,54.230.124.42,860.0,0.0,860.0
42925,54.230.124.61,19863.0,0.0,19863.0
42926,54.230.124.63,517593.0,414.0,517179.0
42927,54.230.124.69,20665.0,0.0,20665.0
42928,54.230.124.7,4528.0,0.0,4528.0
42929,54.230.124.8,234589.0,0.0,234589.0
42930,54.230.124.9,21553.0,0.0,21553.0
42931,54.230.124.96,3788.0,0.0,3788.0
42932,54.230.124.99,13629.0,0.0,13629.0
42933,54.230.125.139,31704.0,9178.0,22526.0
42934,54.230.125.186,1038.0,0.0,1038.0
42936,54.230.125.189,132970.0,0.0,132970.0
42938,54.230.125.198,7621411.0,230272.0,7391139.0
42941,54.230.125.23,14228.0,0.0,14228.0
42945,54.230.125.244,9452.0,0.0,9452.0
42949,54.230.125.249,19761.0,2413.0,17348.0
42951,54.230.125.7,2880.0,0.0,2880.0
42953,54.230.126.1,3277.0,0.0,3277.0
42958,54.230.126.108,304317.0,0.0,304317.0
42960,54.230.126.14,789978.0,0.0,789978.0
42963,54.230.126.18,130677.0,6523.0,124154.0
42965,54.230.126.196,125701.0,12639.0,113062.0
42974,54.230.126.228,599832.0,0.0,599832.0
42975,54.230.126.230,1351.0,0.0,1351.0
42977,54.230.126.233,561402.0,432769.0,128633.0
42978,54.230.126.24,5832.0,0.0,5832.0
42985,54.230.126.29,37399.0,0.0,37399.0
42986,54.230.126.35,452.0,0.0,452.0
42988,54.230.126.39,26430.0,0.0,26430.0
42989,54.230.126.41,4698.0,2011.0,2687.0
42990,54.230.126.44,22355.0,0.0,22355.0
42993,54.230.126.58,38539.0,6523.0,32016.0
42996,54.230.126.69,1305.0,0.0,1305.0
42997,54.230.126.70,15488.0,0.0,15488.0
42999,54.230.126.82,5461.0,0.0,5461.0
43000,54.230.126.97,977391.0,141950.0,835441.0
43001,54.230.127.1,433294.0,164872.0,268422.0
43002,54.230.127.11,1625788.0,1131479.0,494309.0
43004,54.230.127.131,27149.0,26333.0,816.0
43011,54.230.127.255,9670.0,0.0,9670.0
43014,54.230.127.35,20307.0,0.0,20307.0
43015,54.230.127.36,76774.0,26321.0,50453.0
43019,54.230.127.46,4781075.0,3406441.0,1374634.0
43021,54.230.127.53,175862.0,50101.0,125761.0
43026,54.230.127.65,428957.0,200629.0,228328.0
43032,54.230.127.84,14874.0,5378.0,9496.0
43035,54.230.128.116,456.0,0.0,456.0
43036,54.230.128.18,456.0,0.0,456.0
43037,54.230.128.187,456.0,0.0,456.0
43038,54.230.129.144,456.0,0.0,456.0
43039,54.230.129.159,456.0,0.0,456.0
43040,54.230.129.196,456.0,0.0,456.0
43041,54.230.129.227,456.0,0.0,456.0
43042,54.230.129.43,456.0,0.0,456.0
43043,54.230.130.114,456.0,0.0,456.0
43044,54.230.130.153,456.0,0.0,456.0
43045,54.230.130.186,456.0,0.0,456.0
43046,54.230.131.101,456.0,0.0,456.0
43047,54.230.131.106,456.0,0.0,456.0
43048,54.230.131.110,456.0,0.0,456.0
43049,54.230.131.230,456.0,0.0,456.0
43050,54.230.132.112,456.0,0.0,456.0
43052,54.230.132.216,456.0,0.0,456.0
43053,54.230.133.148,456.0,0.0,456.0
43054,54.230.133.243,456.0,0.0,456.0
43055,54.230.133.84,456.0,0.0,456.0
43056,54.230.134.14,456.0,0.0,456.0
43058,54.230.134.229,456.0,0.0,456.0
43060,54.230.135.107,456.0,0.0,456.0
43063,54.230.137.249,2450.0,0.0,2450.0
43065,54.230.138.134,12788.0,0.0,12788.0
43068,54.230.138.168,1225.0,0.0,1225.0
43070,54.230.138.185,453.0,0.0,453.0
43071,54.230.138.19,113043.0,0.0,113043.0
43072,54.230.138.191,456.0,0.0,456.0
