,ip,s_sum_length,f_sum_length,sum_increment
42918,54.230.124.131,4150.0,0.0,4150.0
42919,54.230.124.132,26428.0,0.0,26428.0
42920,54.230.124.192,27201.0,0.0,27201.0
42922,54.230.124.28,29858.0,0.0,29858.0
42923,54.230.124.37,14938.0,0.0,14938.0
42924,54.230.124.42,1046.0,0.0,1046.0
42925,54.230.124.61,21251.0,0.0,21251.0
42926,54.230.124.63,528120.0,741.0,527379.0
42927,54.230.124.69,28113.0,0.0,28113.0
42928,54.230.124.7,5652.0,0.0,5652.0
42929,54.230.124.8,240915.0,0.0,240915.0
42930,54.230.124.9,24104.0,0.0,24104.0
42931,54.230.124.96,4648.0,0.0,4648.0
42932,54.230.124.99,19310.0,0.0,19310.0
42933,54.230.125.139,32598.0,11099.0,21499.0
42934,54.230.125.186,1509.0,0.0,1509.0
42936,54.230.125.189,160886.0,0.0,160886.0
42938,54.230.125.198,7643813.0,235058.0,7408755.0
42941,54.230.125.23,14820.0,0.0,14820.0
42945,54.230.125.244,9855.0,0.0,9855.0
42949,54.230.125.249,43965.0,8218.0,35747.0
42951,54.230.125.7,5974.0,188.0,5786.0
42953,54.230.126.1,3809.0,0.0,3809.0
42958,54.230.126.108,311150.0,0.0,311150.0
42960,54.230.126.14,830379.0,0.0,830379.0
42963,54.230.126.18,150293.0,7498.0,142795.0
42965,54.230.126.196,151210.0,16302.0,134908.0
42974,54.230.126.228,610452.0,0.0,610452.0
42975,54.230.126.230,1834.0,0.0,1834.0
42977,54.230.126.233,589966.0,472584.0,117382.0
42978,54.230.126.24,7380.0,0.0,7380.0
42985,54.230.126.29,41097.0,0.0,41097.0
42986,54.230.126.35,939.0,0.0,939.0
42988,54.230.126.39,27968.0,0.0,27968.0
42989,54.230.126.41,5007.0,2633.0,2374.0
42990,54.230.126.44,24836.0,0.0,24836.0
42993,54.230.126.58,40614.0,6944.0,33670.0
42996,54.230.126.69,3313.0,0.0,3313.0
42997,54.230.126.70,17557.0,0.0,17557.0
42999,54.230.126.82,5779.0,231.0,5548.0
43000,54.230.126.97,1014023.0,148995.0,865028.0
43001,54.230.127.1,451517.0,167873.0,283644.0
43002,54.230.127.11,1657521.0,1161413.0,496108.0
43004,54.230.127.131,31745.0,30110.0,1635.0
43011,54.230.127.255,12434.0,0.0,12434.0
43014,54.230.127.35,23332.0,0.0,23332.0
43015,54.230.127.36,79037.0,27329.0,51708.0
43019,54.230.127.46,4834564.0,3426669.0,1407895.0
43021,54.230.127.53,179655.0,55954.0,123701.0
43026,54.230.127.65,614796.0,216357.0,398439.0
43032,54.230.127.84,19069.0,6867.0,12202.0
43035,54.230.128.116,935.0,0.0,935.0
43036,54.230.128.18,827.0,0.0,827.0
43037,54.230.128.187,864.0,0.0,864.0
43038,54.230.129.144,936.0,0.0,936.0
43039,54.230.129.159,862.0,0.0,862.0
43040,54.230.129.196,889.0,0.0,889.0
43041,54.230.129.227,875.0,0.0,875.0
43042,54.230.129.43,842.0,0.0,842.0
43043,54.230.130.114,867.0,0.0,867.0
43044,54.230.130.153,908.0,0.0,908.0
43045,54.230.130.186,865.0,0.0,865.0
43046,54.230.131.101,869.0,0.0,869.0
43047,54.230.131.106,890.0,0.0,890.0
43048,54.230.131.110,862.0,0.0,862.0
43049,54.230.131.230,842.0,0.0,842.0
43050,54.230.132.112,858.0,0.0,858.0
43052,54.230.132.216,860.0,0.0,860.0
43053,54.230.133.148,875.0,0.0,875.0
43054,54.230.133.243,874.0,0.0,874.0
43055,54.230.133.84,892.0,0.0,892.0
43056,54.230.134.14,869.0,0.0,869.0
43058,54.230.134.229,857.0,0.0,857.0
43060,54.230.135.107,952.0,0.0,952.0
43063,54.230.137.249,2710.0,0.0,2710.0
43065,54.230.138.134,14928.0,0.0,14928.0
43067,54.230.138.166,230.0,0.0,230.0
43068,54.230.138.168,1485.0,0.0,1485.0
43070,54.230.138.185,1438.0,0.0,1438.0
43071,54.230.138.19,115029.0,0.0,115029.0
43072,54.230.138.191,871.0,0.0,871.0
43073,54.230.138.195,872.0,0.0,872.0
43074,54.230.138.220,861.0,0.0,861.0
43075,54.230.138.222,456.0,0.0,456.0
43076,54.230.138.234,412.0,0.0,412.0
43079,54.230.138.45,94042.0,0.0,94042.0
43081,54.230.138.84,909.0,0.0,909.0
43082,54.230.139.218,3816.0,0.0,3816.0
43083,54.230.139.222,4650.0,0.0,4650.0
43084,54.230.139.252,1372367.0,0.0,1372367.0
43087,54.230.146.226,675.0,0.0,675.0
43088,54.230.147.228,484.0,0.0,484.0
43089,54.230.147.8,674.0,0.0,674.0
43090,54.230.149.222,841.0,0.0,841.0
43091,54.230.149.223,901.0,0.0,901.0
43095,54.230.150.153,861.0,0.0,861.0
43096,54.230.150.22,868.0,0.0,868.0
43097,54.230.150.225,861.0,0.0,861.0
43100,54.230.150.63,874.0,862.0,12.0
43101,54.230.150.74,888.0,0.0,888.0
43102,54.230.150.77,862.0,0.0,862.0
43103,54.230.151.224,861.0,0.0,861.0
43104,54.230.151.243,413.0,0.0,413.0
43105,54.230.156.121,2033350.0,0.0,2033350.0
43106,54.230.156.144,281849.0,0.0,281849.0
43110,54.230.156.250,1395979.0,0.0,1395979.0
43111,54.230.157.157,1114.0,0.0,1114.0
43112,54.230.157.170,629266.0,0.0,629266.0
43113,54.230.157.215,1328.0,0.0,1328.0
43114,54.230.157.44,194708.0,0.0,194708.0
43116,54.230.157.69,841.0,0.0,841.0
43117,54.230.157.76,29449.0,0.0,29449.0
43118,54.230.158.112,200.0,0.0,200.0
43119,54.230.158.116,36937.0,0.0,36937.0
43122,54.230.158.155,261026.0,0.0,261026.0
43123,54.230.158.161,860.0,0.0,860.0
43125,54.230.158.182,1894.0,1882.0,12.0
43127,54.230.158.186,33568.0,0.0,33568.0
43128,54.230.158.187,36372.0,0.0,36372.0
43129,54.230.158.191,79503.0,0.0,79503.0
43131,54.230.158.201,492134.0,0.0,492134.0
43132,54.230.158.214,7660.0,0.0,7660.0
43134,54.230.158.231,58621.0,0.0,58621.0
43136,54.230.158.240,878.0,0.0,878.0
43137,54.230.158.247,1128136.0,0.0,1128136.0
43138,54.230.158.255,54573.0,0.0,54573.0
43139,54.230.158.41,48410.0,0.0,48410.0
43140,54.230.158.73,44481.0,0.0,44481.0
43141,54.230.158.90,227.0,0.0,227.0
43142,54.230.159.1,24980.0,6857.0,18123.0
43143,54.230.159.11,6550.0,1626.0,4924.0
43144,54.230.159.118,2691449.0,0.0,2691449.0
43145,54.230.159.124,33291.0,0.0,33291.0
43147,54.230.159.130,15403.0,0.0,15403.0
43148,54.230.159.131,1821.0,0.0,1821.0
43150,54.230.159.145,200.0,0.0,200.0
43152,54.230.159.152,5954.0,0.0,5954.0
43153,54.230.159.154,1967.0,0.0,1967.0
43155,54.230.159.158,98306.0,0.0,98306.0
43156,54.230.159.20,62946.0,0.0,62946.0
43157,54.230.159.221,869.0,0.0,869.0
43159,54.230.159.240,2577415.0,0.0,2577415.0
43160,54.230.159.241,21585.0,0.0,21585.0
43161,54.230.159.247,54366.0,0.0,54366.0
43162,54.230.159.249,668.0,0.0,668.0
43164,54.230.159.37,36615.0,0.0,36615.0
43165,54.230.159.41,12707.0,0.0,12707.0
43167,54.230.159.47,38863.0,0.0,38863.0
43171,54.230.159.64,386101.0,0.0,386101.0
43172,54.230.159.9,1982525.0,0.0,1982525.0
43173,54.230.16.146,875.0,0.0,875.0
43176,54.230.160.168,872.0,0.0,872.0
43178,54.230.162.247,862.0,0.0,862.0
43179,54.230.163.233,1742.0,0.0,1742.0
43180,54.230.163.235,868.0,0.0,868.0
43181,54.230.163.41,425.0,0.0,425.0
43182,54.230.17.123,861.0,0.0,861.0
43183,54.230.17.203,869.0,0.0,869.0
43185,54.230.17.62,877.0,0.0,877.0
43187,54.230.173.151,874.0,0.0,874.0
43190,54.230.174.11,887.0,0.0,887.0
43192,54.230.174.117,865.0,0.0,865.0
43193,54.230.174.128,837.0,0.0,837.0
43194,54.230.174.129,885.0,0.0,885.0
43196,54.230.174.19,958.0,0.0,958.0
43197,54.230.174.210,852.0,0.0,852.0
43198,54.230.174.229,872.0,0.0,872.0
43199,54.230.174.27,858.0,0.0,858.0
43200,54.230.174.28,874.0,0.0,874.0
43201,54.230.174.62,875.0,0.0,875.0
43202,54.230.174.65,887.0,0.0,887.0
43203,54.230.174.67,857.0,0.0,857.0
43204,54.230.174.70,874.0,0.0,874.0
43205,54.230.174.78,957.0,0.0,957.0
43206,54.230.174.94,849.0,0.0,849.0
43207,54.230.175.191,878.0,0.0,878.0
43208,54.230.175.47,867.0,0.0,867.0
43209,54.230.175.48,861.0,0.0,861.0
43210,54.230.175.51,863.0,0.0,863.0
43211,54.230.18.102,881.0,0.0,881.0
43214,54.230.18.22,869.0,0.0,869.0
43215,54.230.18.224,862.0,0.0,862.0
43216,54.230.18.248,877.0,0.0,877.0
43217,54.230.18.48,871.0,0.0,871.0
43218,54.230.180.141,876.0,0.0,876.0
43220,54.230.180.202,859.0,0.0,859.0
43222,54.230.181.213,867.0,0.0,867.0
43223,54.230.181.221,858.0,0.0,858.0
43224,54.230.181.97,879.0,0.0,879.0
43225,54.230.181.98,847.0,0.0,847.0
43228,54.230.183.112,870.0,0.0,870.0
43230,54.230.183.90,857.0,0.0,857.0
43232,54.230.185.145,888.0,0.0,888.0
43233,54.230.185.81,952.0,0.0,952.0
43235,54.230.186.198,869.0,0.0,869.0
43236,54.230.186.203,887.0,858.0,29.0
43237,54.230.186.21,870.0,0.0,870.0
43239,54.230.186.59,871.0,0.0,871.0
43240,54.230.187.115,859.0,0.0,859.0
43241,54.230.187.202,846.0,0.0,846.0
43242,54.230.189.161,909.0,0.0,909.0
43243,54.230.19.102,873.0,0.0,873.0
43244,54.230.19.117,866.0,0.0,866.0
43245,54.230.19.124,932.0,0.0,932.0
43247,54.230.19.61,842.0,0.0,842.0
43249,54.230.190.115,1711.0,0.0,1711.0
43250,54.230.190.121,1011.0,0.0,1011.0
43251,54.230.190.128,874.0,0.0,874.0
43252,54.230.190.133,1779.0,0.0,1779.0
43253,54.230.190.157,880.0,0.0,880.0
43255,54.230.190.177,995.0,0.0,995.0
43256,54.230.190.197,864.0,0.0,864.0
43259,54.230.190.239,878.0,0.0,878.0
43260,54.230.190.240,859.0,0.0,859.0
43262,54.230.190.32,878.0,0.0,878.0
43265,54.230.190.51,841.0,0.0,841.0
43266,54.230.190.59,904.0,0.0,904.0
43267,54.230.190.60,1682.0,0.0,1682.0
43268,54.230.190.62,839.0,0.0,839.0
43269,54.230.190.64,907.0,0.0,907.0
43270,54.230.190.68,871.0,0.0,871.0
43272,54.230.191.181,875.0,0.0,875.0
43274,54.230.192.122,42021.0,0.0,42021.0
43275,54.230.192.47,932.0,0.0,932.0
43276,54.230.193.252,1717.0,0.0,1717.0
43277,54.230.193.254,392.0,0.0,392.0
43278,54.230.194.13,1904.0,0.0,1904.0
43279,54.230.194.138,886.0,0.0,886.0
43280,54.230.194.171,876.0,0.0,876.0
43281,54.230.194.225,202.0,0.0,202.0
43282,54.230.194.75,2382.0,0.0,2382.0
43283,54.230.195.0,866.0,0.0,866.0
43285,54.230.195.16,227431.0,151131.0,76300.0
43286,54.230.195.167,16743.0,0.0,16743.0
43287,54.230.196.161,858.0,0.0,858.0
43288,54.230.196.59,1780.0,0.0,1780.0
43289,54.230.197.232,890.0,0.0,890.0
43290,54.230.197.3,867.0,0.0,867.0
43292,54.230.198.70,875.0,0.0,875.0
43293,54.230.199.103,862.0,0.0,862.0
43295,54.230.2.172,867.0,0.0,867.0
43296,54.230.2.56,874.0,0.0,874.0
43297,54.230.200.107,887.0,0.0,887.0
43298,54.230.200.181,890.0,0.0,890.0
43300,54.230.200.69,855.0,0.0,855.0
43302,54.230.201.132,870.0,0.0,870.0
43303,54.230.201.137,879.0,0.0,879.0
43304,54.230.201.239,875.0,0.0,875.0
43305,54.230.201.24,410.0,0.0,410.0
43308,54.230.202.209,875.0,0.0,875.0
43309,54.230.202.51,875.0,0.0,875.0
43310,54.230.203.2,882.0,0.0,882.0
43313,54.230.204.227,875.0,0.0,875.0
43314,54.230.204.38,1047.0,0.0,1047.0
43316,54.230.205.148,842.0,0.0,842.0
43317,54.230.205.235,874.0,0.0,874.0
43321,54.230.210.108,879.0,0.0,879.0
43322,54.230.210.227,866.0,0.0,866.0
43324,54.230.210.243,850.0,0.0,850.0
43325,54.230.210.254,860.0,0.0,860.0
43326,54.230.211.101,867.0,0.0,867.0
43327,54.230.211.122,866.0,0.0,866.0
43328,54.230.211.15,868.0,0.0,868.0
43329,54.230.211.2,852.0,0.0,852.0
43330,54.230.211.64,879.0,0.0,879.0
43331,54.230.211.79,866.0,0.0,866.0
43332,54.230.211.83,876.0,0.0,876.0
43333,54.230.211.90,867.0,0.0,867.0
43336,54.230.215.119,842.0,0.0,842.0
43337,54.230.215.128,875.0,0.0,875.0
43338,54.230.215.217,875.0,0.0,875.0
43340,54.230.216.100,901.0,0.0,901.0
43342,54.230.218.104,876.0,0.0,876.0
43344,54.230.218.112,875.0,0.0,875.0
43345,54.230.218.117,875.0,0.0,875.0
43346,54.230.218.124,876.0,0.0,876.0
43347,54.230.218.129,882.0,0.0,882.0
43348,54.230.218.168,925.0,0.0,925.0
43349,54.230.218.172,879.0,0.0,879.0
43350,54.230.218.179,867.0,0.0,867.0
43351,54.230.218.186,863.0,857.0,6.0
43352,54.230.218.190,887.0,0.0,887.0
43353,54.230.218.198,860.0,0.0,860.0
43354,54.230.218.210,873.0,0.0,873.0
43355,54.230.218.242,875.0,0.0,875.0
43358,54.230.224.233,876.0,0.0,876.0
43360,54.230.224.255,891.0,0.0,891.0
43362,54.230.225.163,875.0,0.0,875.0
43363,54.230.225.166,859.0,0.0,859.0
43364,54.230.225.210,875.0,0.0,875.0
43365,54.230.225.211,1068.0,0.0,1068.0
43366,54.230.225.229,871.0,0.0,871.0
43367,54.230.225.31,874.0,0.0,874.0
43368,54.230.225.36,905.0,0.0,905.0
43371,54.230.225.62,978.0,0.0,978.0
43377,54.230.230.104,868.0,0.0,868.0
43378,54.230.230.116,842.0,0.0,842.0
43382,54.230.230.140,875.0,0.0,875.0
43383,54.230.230.33,875.0,0.0,875.0
43384,54.230.230.45,867.0,0.0,867.0
43387,54.230.230.55,875.0,0.0,875.0
43389,54.230.230.75,838.0,0.0,838.0
43390,54.230.230.77,896.0,0.0,896.0
43393,54.230.230.98,973.0,0.0,973.0
43396,54.230.232.112,13963.0,0.0,13963.0
43399,54.230.232.130,77613.0,0.0,77613.0
43401,54.230.232.139,323668.0,45850.0,277818.0
43406,54.230.232.147,7817.0,0.0,7817.0
43407,54.230.232.149,57865.0,46091.0,11774.0
43410,54.230.232.158,257410.0,30970.0,226440.0
43411,54.230.232.160,3764826.0,0.0,3764826.0
43412,54.230.232.162,10855.0,0.0,10855.0
43413,54.230.232.165,160221.0,43656.0,116565.0
43422,54.230.232.205,294431.0,0.0,294431.0
43424,54.230.232.215,22905.0,1941.0,20964.0
43427,54.230.232.228,28394.0,0.0,28394.0
43428,54.230.232.234,1339651.0,68658.0,1270993.0
43432,54.230.232.250,360701.0,49274.0,311427.0
43437,54.230.232.34,210236.0,47527.0,162709.0
43438,54.230.232.46,1558.0,0.0,1558.0
43443,54.230.232.72,176075.0,5647.0,170428.0
43446,54.230.232.89,889.0,0.0,889.0
43449,54.230.232.97,566300.0,257705.0,308595.0
43450,54.230.233.10,951.0,0.0,951.0
43451,54.230.233.101,1032791.0,5612.0,1027179.0
43455,54.230.233.126,229628.0,120.0,229508.0
43456,54.230.233.127,833124.0,0.0,833124.0
43465,54.230.233.157,44406.0,0.0,44406.0
43466,54.230.233.160,1173075.0,233132.0,939943.0
43469,54.230.233.167,243318.0,51484.0,191834.0
43470,54.230.233.17,48222.0,27333.0,20889.0
43474,54.230.233.176,2229864.0,1615704.0,614160.0
43477,54.230.233.187,362310.0,22771.0,339539.0
43480,54.230.233.196,20985.0,0.0,20985.0
43481,54.230.233.197,519769.0,7383.0,512386.0
43489,54.230.233.217,2743641.0,79395.0,2664246.0
43490,54.230.233.220,1121697.0,13302.0,1108395.0
43493,54.230.233.23,94062.0,0.0,94062.0
43495,54.230.233.240,324149.0,43167.0,280982.0
43499,54.230.233.29,78871.0,0.0,78871.0
43500,54.230.233.33,73704.0,5714.0,67990.0
43501,54.230.233.35,421345.0,1200.0,420145.0
43502,54.230.233.40,285841.0,21315.0,264526.0
43504,54.230.233.44,29573.0,0.0,29573.0
43505,54.230.233.45,648372.0,60666.0,587706.0
43507,54.230.233.63,876.0,0.0,876.0
43508,54.230.233.67,1260855.0,61958.0,1198897.0
43509,54.230.233.69,998354.0,23655.0,974699.0
43512,54.230.233.75,3556.0,0.0,3556.0
43515,54.230.233.8,789041.0,0.0,789041.0
43516,54.230.233.81,4342.0,0.0,4342.0
43517,54.230.233.86,514311.0,216139.0,298172.0
43519,54.230.233.96,17735.0,0.0,17735.0
43521,54.230.234.103,1459510.0,113592.0,1345918.0
43524,54.230.234.150,334095.0,0.0,334095.0
43525,54.230.234.163,56811.0,17613.0,39198.0
43531,54.230.234.197,55092.0,0.0,55092.0
43532,54.230.234.208,217266.0,13240.0,204026.0
43535,54.230.234.225,263972.0,115678.0,148294.0
43536,54.230.234.228,48837.0,0.0,48837.0
43537,54.230.234.247,186199.0,0.0,186199.0
43541,54.230.234.43,4052.0,0.0,4052.0
43542,54.230.234.51,56.0,0.0,56.0
43544,54.230.234.61,2952482.0,578737.0,2373745.0
43551,54.230.234.88,14377.0,12724.0,1653.0
43554,54.230.234.97,14978.0,810.0,14168.0
43555,54.230.235.100,147440.0,0.0,147440.0
43558,54.230.235.110,878187.0,0.0,878187.0
43559,54.230.235.112,235152.0,168698.0,66454.0
43562,54.230.235.136,45308.0,0.0,45308.0
43563,54.230.235.137,489213.0,33436.0,455777.0
43566,54.230.235.163,115934.0,14152.0,101782.0
43571,54.230.235.178,420764.0,306276.0,114488.0
43572,54.230.235.182,12085.0,0.0,12085.0
43575,54.230.235.196,70787.0,0.0,70787.0
43576,54.230.235.197,154969.0,676.0,154293.0
43577,54.230.235.198,389236.0,74.0,389162.0
43587,54.230.235.239,220.0,0.0,220.0
43588,54.230.235.244,342319.0,0.0,342319.0
43591,54.230.235.36,52003.0,312.0,51691.0
43593,54.230.235.52,66118.0,38892.0,27226.0
43595,54.230.235.57,806160.0,178783.0,627377.0
43597,54.230.235.62,2654.0,517.0,2137.0
43598,54.230.235.84,53553.0,227.0,53326.0
43599,54.230.235.85,93913.0,0.0,93913.0
43600,54.230.235.94,2561.0,0.0,2561.0
43604,54.230.241.206,858.0,0.0,858.0
43605,54.230.241.59,892.0,0.0,892.0
43608,54.230.242.185,843.0,0.0,843.0
43610,54.230.242.245,876.0,0.0,876.0
43611,54.230.242.58,871.0,0.0,871.0
43612,54.230.242.59,890.0,0.0,890.0
43616,54.230.242.92,858.0,0.0,858.0
43618,54.230.243.137,960.0,0.0,960.0
43619,54.230.243.138,842.0,0.0,842.0
43620,54.230.243.171,952.0,0.0,952.0
43621,54.230.243.175,842.0,0.0,842.0
43622,54.230.243.195,910.0,0.0,910.0
43626,54.230.25.192,1739.0,0.0,1739.0
43627,54.230.25.203,874.0,0.0,874.0
43631,54.230.251.249,859.0,850.0,9.0
43632,54.230.252.115,860.0,0.0,860.0
43634,54.230.252.31,892.0,0.0,892.0
43635,54.230.252.63,875.0,0.0,875.0
43636,54.230.253.140,864.0,0.0,864.0
43637,54.230.253.149,855.0,0.0,855.0
43638,54.230.253.15,876.0,0.0,876.0
43639,54.230.253.162,842.0,0.0,842.0
43640,54.230.253.171,875.0,0.0,875.0
43641,54.230.253.177,874.0,0.0,874.0
43643,54.230.253.182,875.0,0.0,875.0
43645,54.230.253.195,937.0,0.0,937.0
43646,54.230.253.197,873.0,0.0,873.0
43647,54.230.253.211,843.0,0.0,843.0
43648,54.230.253.223,842.0,0.0,842.0
43649,54.230.253.227,1025.0,0.0,1025.0
43651,54.230.253.35,875.0,0.0,875.0
43653,54.230.253.47,879.0,0.0,879.0
43655,54.230.26.14,874.0,0.0,874.0
43657,54.230.26.175,885.0,0.0,885.0
43658,54.230.26.181,856.0,0.0,856.0
43659,54.230.26.190,872.0,0.0,872.0
43660,54.230.26.3,861.0,0.0,861.0
43662,54.230.26.68,924.0,0.0,924.0
43663,54.230.26.73,874.0,0.0,874.0
43665,54.230.26.9,875.0,0.0,875.0
43666,54.230.28.23,2341.0,0.0,2341.0
43667,54.230.3.151,874.0,0.0,874.0
43668,54.230.3.190,841.0,0.0,841.0
43669,54.230.3.237,845.0,0.0,845.0
43671,54.230.31.24,993.0,0.0,993.0
43672,54.230.31.92,4821.0,945.0,3876.0
43676,54.230.33.50,874.0,0.0,874.0
43677,54.230.34.175,418.0,0.0,418.0
43679,54.230.34.191,874.0,0.0,874.0
43680,54.230.34.37,874.0,0.0,874.0
43681,54.230.35.22,971.0,0.0,971.0
43682,54.230.35.242,874.0,0.0,874.0
43683,54.230.35.53,863.0,0.0,863.0
43684,54.230.35.83,904.0,0.0,904.0
43686,54.230.37.39,878.0,0.0,878.0
43687,54.230.37.86,874.0,0.0,874.0
43688,54.230.38.105,1731.0,0.0,1731.0
43689,54.230.38.109,884.0,0.0,884.0
43690,54.230.38.154,857.0,0.0,857.0
43691,54.230.38.157,1015.0,0.0,1015.0
43693,54.230.38.24,866.0,0.0,866.0
43694,54.230.38.245,841.0,0.0,841.0
43695,54.230.38.26,841.0,0.0,841.0
43696,54.230.38.79,864.0,0.0,864.0
43697,54.230.39.17,874.0,0.0,874.0
43699,54.230.4.193,841.0,0.0,841.0
43700,54.230.4.197,1120.0,0.0,1120.0
43701,54.230.4.215,861.0,0.0,861.0
43703,54.230.45.12,909.0,0.0,909.0
43704,54.230.45.170,888.0,0.0,888.0
43705,54.230.45.2,871.0,0.0,871.0
43706,54.230.46.100,873.0,0.0,873.0
43708,54.230.46.51,874.0,0.0,874.0
43709,54.230.46.96,878.0,0.0,878.0
43710,54.230.47.199,872.0,0.0,872.0
43711,54.230.47.201,891.0,0.0,891.0
43715,54.230.5.208,909.0,0.0,909.0
43716,54.230.5.228,874.0,0.0,874.0
43717,54.230.5.33,867.0,0.0,867.0
43718,54.230.5.42,867.0,0.0,867.0
43719,54.230.5.55,875.0,0.0,875.0
43720,54.230.52.108,858.0,0.0,858.0
43721,54.230.52.181,970.0,0.0,970.0
43726,54.230.53.0,841.0,0.0,841.0
43727,54.230.53.86,861.0,0.0,861.0
43728,54.230.55.244,868.0,0.0,868.0
43735,54.230.59.135,841.0,0.0,841.0
43736,54.230.59.244,1002.0,0.0,1002.0
43740,54.230.61.118,882.0,0.0,882.0
43741,54.230.61.173,857.0,0.0,857.0
43742,54.230.61.209,874.0,0.0,874.0
43743,54.230.61.96,876.0,0.0,876.0
43744,54.230.62.111,862.0,0.0,862.0
43745,54.230.62.122,876.0,0.0,876.0
43746,54.230.62.14,875.0,0.0,875.0
43747,54.230.62.164,875.0,0.0,875.0
43748,54.230.62.178,876.0,0.0,876.0
43749,54.230.62.202,875.0,0.0,875.0
43750,54.230.62.234,876.0,0.0,876.0
43751,54.230.63.181,866.0,0.0,866.0
43752,54.230.63.187,842.0,0.0,842.0
43753,54.230.63.191,873.0,0.0,873.0
43754,54.230.63.212,877.0,0.0,877.0
43758,54.230.68.207,859.0,0.0,859.0
43759,54.230.68.210,859.0,0.0,859.0
43760,54.230.68.24,875.0,0.0,875.0
43761,54.230.69.133,868.0,0.0,868.0
43762,54.230.69.164,878.0,0.0,878.0
43763,54.230.69.206,999.0,0.0,999.0
43766,54.230.70.16,842.0,0.0,842.0
43767,54.230.70.178,879.0,0.0,879.0
43769,54.230.71.167,910.0,0.0,910.0
43770,54.230.71.199,869.0,0.0,869.0
43772,54.230.72.25,850.0,0.0,850.0
43773,54.230.73.222,893.0,0.0,893.0
43774,54.230.73.235,869.0,0.0,869.0
43776,54.230.75.235,857.0,0.0,857.0
43777,54.230.76.133,873.0,0.0,873.0
43780,54.230.76.188,1778.0,0.0,1778.0
43781,54.230.76.200,861.0,0.0,861.0
43783,54.230.78.183,878.0,0.0,878.0
43784,54.230.78.249,884.0,0.0,884.0
43785,54.230.78.255,905.0,0.0,905.0
43786,54.230.79.103,865.0,0.0,865.0
43787,54.230.79.213,869.0,0.0,869.0
43791,54.230.81.89,875.0,0.0,875.0
43792,54.230.82.12,867.0,0.0,867.0
43794,54.230.85.192,845.0,0.0,845.0
43795,54.230.87.100,2710.0,1134.0,1576.0
43796,54.230.87.104,858.0,0.0,858.0
43797,54.230.87.107,878.0,0.0,878.0
43798,54.230.87.109,2710.0,0.0,2710.0
43800,54.230.87.134,13084.0,0.0,13084.0
43801,54.230.87.143,879.0,0.0,879.0
43802,54.230.87.144,276137.0,0.0,276137.0
43804,54.230.87.154,32365.0,0.0,32365.0
43805,54.230.87.157,874.0,0.0,874.0
43806,54.230.87.160,875.0,0.0,875.0
43807,54.230.87.161,61223.0,0.0,61223.0
43808,54.230.87.175,182594.0,1350.0,181244.0
43809,54.230.87.214,676.0,675.0,1.0
43811,54.230.87.60,33568.0,0.0,33568.0
43812,54.230.87.73,866.0,0.0,866.0
43813,54.230.87.81,862.0,0.0,862.0
43814,54.230.87.88,40508.0,0.0,40508.0
43817,54.230.88.160,876.0,0.0,876.0
43818,54.230.88.182,841.0,0.0,841.0
43819,54.230.90.138,873.0,0.0,873.0
43821,54.230.90.148,899.0,0.0,899.0
43823,54.230.91.191,869.0,0.0,869.0
43824,54.230.91.193,864.0,0.0,864.0
43825,54.230.91.62,841.0,0.0,841.0
43827,54.230.92.192,979.0,0.0,979.0
43829,54.230.92.32,848.0,0.0,848.0
43830,54.230.92.46,889.0,0.0,889.0
43831,54.230.94.126,875.0,0.0,875.0
43832,54.230.94.182,875.0,0.0,875.0
43833,54.230.94.240,875.0,0.0,875.0
43834,54.230.94.67,860.0,0.0,860.0
43835,54.230.97.243,888.0,0.0,888.0
43836,54.230.98.116,1749.0,0.0,1749.0
43837,54.230.98.136,874.0,0.0,874.0
43838,54.230.98.137,874.0,0.0,874.0
43840,54.230.98.14,866.0,0.0,866.0
43841,54.230.98.140,865.0,0.0,865.0
43842,54.230.98.186,866.0,0.0,866.0
43843,54.230.98.192,863.0,0.0,863.0
43844,54.230.98.214,892.0,0.0,892.0
43845,54.230.98.51,924.0,0.0,924.0
43846,54.230.98.60,875.0,0.0,875.0
43847,54.230.99.108,854.0,0.0,854.0
43848,54.230.99.16,841.0,0.0,841.0
43849,54.230.99.218,872.0,0.0,872.0
43851,54.230.99.26,854.0,0.0,854.0
43852,54.230.99.69,857.0,0.0,857.0
43853,54.230.99.95,872.0,0.0,872.0
43854,54.231.0.117,5848.0,0.0,5848.0
43855,54.231.0.118,1715.0,0.0,1715.0
43856,54.231.0.150,19951.0,0.0,19951.0
43857,54.231.0.37,5848.0,0.0,5848.0
43858,54.231.0.45,671.0,0.0,671.0
43859,54.231.1.142,8076.0,0.0,8076.0
43860,54.231.1.22,10487.0,0.0,10487.0
43861,54.231.1.229,5848.0,0.0,5848.0
43862,54.231.1.237,63167.0,0.0,63167.0
43863,54.231.1.78,197488.0,0.0,197488.0
43865,54.231.10.206,100018.0,0.0,100018.0
43866,54.231.10.237,11704.0,0.0,11704.0
43867,54.231.10.253,1753.0,0.0,1753.0
43868,54.231.10.5,49355.0,0.0,49355.0
43869,54.231.11.13,15527.0,0.0,15527.0
43870,54.231.11.37,5848.0,0.0,5848.0
43872,54.231.12.181,134440.0,0.0,134440.0
43873,54.231.12.21,5848.0,0.0,5848.0
43879,54.231.13.118,202.0,0.0,202.0
43880,54.231.13.13,4925.0,0.0,4925.0
43881,54.231.13.181,683.0,0.0,683.0
